channel_title,no_of_vids,trending_date,title,category_id,publish_time,views,likes,dislikes,comment_count,comments_disabled
BITAG OFFICIAL,1,18.25.04,Sinungaling ang Kilos Pronto? Panoorin.,25,2018-04-24T13:00:03.000Z,180966,874,113,135,False
d106realcarat,1,18.13.02,丸山純奈 from POLU「MajiでKoiする5秒前 (広末涼子)」2018/02/10 バレンタインコンサート 国営讃岐まんのう公園,10,2018-02-12T04:57:11.000Z,12895,261,1,11,False
Bon Bon TV,1,18.08.05,「SICK’S 恕乃抄」SPECサーガ完結篇 EP2 #01,22,2018-05-03T08:00:10.000Z,10331,24,3,0,False
GoAnimeList,1,18.06.03,Ryuuou No Oshigoto! Episode 9,22,2018-03-05T14:23:45.000Z,10086,57,6,10,False
SUPER GT Official Channel,1,18.18.04,2018 AUTOBACS SUPER GT Rd.1 GT500 Winner KEIHIN NSX-GT OnBoard,17,2018-04-18T01:27:58.000Z,2278,164,0,36,False
Global News,1,18.23.02,"Time-lapse reveals inside of 10,000-year clock built by Amazon's Jeff Bezos",25,2018-02-21T14:30:29.000Z,18351,30,12,20,False
ダルちゃんねる,1,18.26.04,保護して半年の野良猫がようやく人に心ひらくようになり、ひと安心。しかし、まだ困ったことが。。。,15,2018-04-25T09:00:01.000Z,3908,272,1,62,False
坂道チャンネル,1,18.21.02,欅坂46がドコモのCMに大抜擢！メイキング映像あり,24,2018-02-19T21:00:00.000Z,45821,334,19,49,False
美容マガジン myreco,1,18.21.04,新感覚ファンデ♡インテグレート 水ジェリークラッシュ,26,2018-04-20T09:00:00.000Z,9269,8,15,6,False
【原付女子ライダー】ことアムルナ,1,18.02.03,🎀またまた愛車の洗車してきました🎀🏍 原付MotoVlog【原付女子ライダーことアムルナ】,2,2018-03-01T07:03:22.000Z,7429,140,14,61,False
ラファエル・クッキング Raphael cooking,1,18.06.03,美味出汁の作り方 How to make Delicious soup stock 【ラファエル Raphael cooking】【4K】,27,2018-03-05T17:21:09.000Z,4227,175,28,29,False
男と女,1,18.04.04,婚前の女を,24,2018-03-08T11:00:04.000Z,9460,8,8,0,False
RYU 実況チャンネル,1,18.19.04,【MHW】マム・タロトに挑戦！初見歓迎・視聴者様参加OK【モンハンワールド】,20,2018-04-03T07:01:22.000Z,18954,121,22,0,False
つばきファクトリー,1,18.10.02,つばきファクトリー『春恋歌』(Camellia Factory[A Spring Love Song])(Promotion Edit),10,2018-02-09T08:00:05.000Z,41252,2235,11,356,False
遊人TV,1,18.12.06,楽天に遊人TV見てる選手が！？元カープ栗原さんと感動の再会！！！,17,2018-06-11T09:00:03.000Z,55064,521,41,153,False
五臓六腑にしみわたれ,1,18.24.04,【仮想通貨最前線】SBI北尾氏のリップル爆上げツイートの理由は？【2018年爆上げニュース】,24,2018-04-23T12:33:04.000Z,4552,52,3,6,False
games tuthinoko,1,18.13.03,バルーンプロとの差がありすぎる･･･【海の6秒隠し解答編】キノコの国･クッパの国で挑戦状バルーンファインド　マリオオデッセイ　つちのこ実況,20,2018-03-12T11:19:31.000Z,7550,79,11,44,False
溺愛魔織,1,18.17.03,テレビ朝日金曜「ホリデイラブ」で悪魔の里奈を熱演中の松本まりかさんのインスタライブに素っぴん壇蜜さんが登場❤,22,2018-03-10T15:26:50.000Z,12609,32,2,6,False
松ステチャンネル,1,18.18.04,舞台「おそ松さんon STAGE ～SIX MEN'S SHOW TIME2～」≪CD≫ 、≪ DVD&Blu-ray≫ 7月27日発売!!,24,2018-04-17T07:42:13.000Z,9160,516,27,48,False
soccer boy,1,18.24.04,【模擬葬式】みやぞん　デヴィ夫人への弔辞　弾き語り,24,2018-04-17T12:00:01.000Z,13545,109,2,3,False
Aaron M,1,18.21.02,20180217 하뉴 유즈루(Yuzuru Hanyu) Warm Up Fancam - Pyeongchang 2018,24,2018-02-20T01:04:00.000Z,96418,1605,31,73,False
R Y,1,18.07.04,フェフ姉さん 涙の告白,22,2018-03-31T23:17:01.000Z,130354,334,24,28,False
Berryz Seven,1,18.09.05,ちぃちゃんの成長 (森戸知沙希),22,2018-05-05T08:00:03.000Z,9877,240,2,41,False
-kuryuu-九龍,1,18.19.03,3/18(日)WACK EXTiBiTiON 大阪城音楽堂『BiS』,24,2018-03-18T08:11:47.000Z,12214,209,1,34,False
ニュースデー,1,18.05.04,[ニュースデー] 2018 04 04 大谷翔平首轟+單場猛打賞表現!! 天使 vs 印地安人,22,2018-04-04T09:09:44.000Z,36920,64,6,4,False
バイクル,1,18.27.04,無人で走るバイクを止めようとしたライダーが思わぬ反撃にあってしまうｗ,22,2018-04-26T10:29:32.000Z,2118,10,2,2,False
!t Live,1,18.12.06,!t Live Special : The 7th MUGI-BOX SHINee,24,2018-06-11T11:43:26.000Z,45348,4124,29,146,False
Hamtaro Gasa,1,18.04.04,BTS (日本語字幕)  – 'BEST OF ME' (Japanese Ver.)Lyrics [Color Coded_Kan_Rom_Eng],22,2018-04-03T20:10:01.000Z,34425,2694,12,155,False
Movie Iwj,1,18.17.04,森友問題に深く食い込む松井・橋下両氏!? 維新の闇を暴き出す！岩上安身による元衆議院議員・上西小百合氏インタビュー 2018.3.14,25,2018-04-16T05:36:22.000Z,9472,110,57,47,False
shu mahha,1,18.10.05,罵倒のデジャヴ,10,2018-04-25T08:03:28.000Z,7809,33,1,19,False
ヴァンガード ch,1,18.06.05,【アニメ1話】カードファイト!! ヴァンガード　「スタンドアップ・ヴァンガード!!」,20,2018-05-05T15:00:04.000Z,30365,888,16,207,False
Channel DD,1,18.02.04,内藤哲也が鈴木みのるを挑発【新日本プロレス】マイクパフォーマンス,20,2018-04-01T12:11:58.000Z,11663,76,5,14,False
かじまっくチャンネル,1,18.06.03,g08 - gooのスマホ 激安!! 縦長ディスプレイスマホ 【開封編】,26,2018-03-05T22:30:00.000Z,2887,132,21,93,False
el mundo anime comedia,1,18.05.05,Wotaku ni Koi wa Muzukashii capitulo 2 Subtitulado en  Español,1,2018-04-30T19:25:28.000Z,7622,134,6,8,False
MY パチンコライフ細道,1,18.25.04,CRサイボーグ００９！甘デジ！激熱！久々に加速装置！ＳＴ継続率約７７％！赤保留！あとは勇気だけだ！実践！[ぱち細道],24,2018-04-24T13:23:46.000Z,8282,56,25,71,False
関根貴大チャンネル,1,18.04.05,《東方神起》 2018.5.4放送、天才バカボン3  東方神起、撮影現場密着,22,2018-05-02T22:14:44.000Z,20506,168,4,1,False
気になる!2chの芸能情報!,1,18.26.04,【速報】TOKIO 山口達也メンバー 強制わいせつ容疑で書類送検,24,2018-04-25T10:14:30.000Z,55202,29,73,13,False
Saltwater TV,1,18.21.04,2018JPSAバリ島クラマスショートボードファイナル,22,2018-04-20T09:16:46.000Z,7511,33,6,1,False
仙台放送公式チャンネル,1,18.23.04,【アーカイブ】羽生結弦選手 凱旋パレード LIVE VIEW by仙台放送,24,2018-04-22T07:11:46.000Z,156968,0,0,0,True
INFINITA-SUB,1,18.04.05,【タイ語日本語字幕】防弾少年団のジンは自分がホソクだと思った！,22,2018-05-03T12:40:43.000Z,37645,971,3,17,False
HD Sports Channel,1,18.17.02,[平昌五輪] 羽生結弦選手 SPの完璧な演技ノーカット（2018.2.16 NHKニュースウォッチ９),22,2018-02-16T13:28:06.000Z,7394,46,6,20,False
10分英会話 with Reiko,1,18.03.05,【5/1/18ハイライト】大谷選手2塁打 ＆ サヨナラ勝利をチームメートと祝勝！,17,2018-05-02T07:20:51.000Z,33746,126,8,9,False
チャンネルひふみ,1,18.03.04,やせ衰えた姿で発見された子犬は、這って発見者の方まで行き、尻尾を振って生きようとしていた。その後、見違えるような姿に変身することに。,15,2018-04-02T05:38:04.000Z,22223,606,9,9,False
男性声優ラジオ,1,18.12.02,"天才軍師 #201 安元洋貴,細谷佳正 ゲスト,日笠陽子（2018年02月11日）ラジオ",24,2018-02-11T15:14:12.000Z,5846,86,1,6,False
Angel Elle,1,18.09.05,Yuzuru Hanyu,23,2018-05-08T12:57:14.000Z,16941,282,8,0,True
和風総本家TVO,1,18.24.04,和風総本家 2018年4月19日 180419「はじめてのニッポン 鹿児島編」,22,2018-04-19T13:44:07.000Z,15898,37,3,10,False
陽月星辰,1,18.29.04,《创造101》第二期20180428,22,2018-04-28T17:08:34.000Z,171353,1559,151,847,False
Raymundo Martin,1,18.09.02,水曜日のダウンタウン 2018年2月07日 180207,1,2018-02-07T15:11:40.000Z,109651,253,80,146,False
ゆりみんチャンネル,1,18.02.06,今日から彼氏が変わります！！,24,2018-06-01T11:17:12.000Z,356095,7355,1156,0,True
Kiranime,1,18.19.03,Fate/EXTRA Last Encore ED/Ending Theme - Tsuki to Hanataba by Sayuri [ENG SUB],10,2018-03-16T13:00:01.000Z,26870,1002,8,96,False
ゴッドハンド通信,1,18.20.04,肩甲骨を１分でゆるゆるに！背部痛解消テクニック,26,2018-04-19T21:30:00.000Z,1800,0,0,0,True
Dandadan,1,18.22.02,2018/02/20 フリースタイルダンジョン,22,2018-02-21T07:41:40.000Z,71270,436,36,386,False
Straits Times,1,18.12.06,LIVE: Trump-Kim summit,25,2018-06-12T01:36:46.000Z,202238,876,91,58,False
ナナヲアカリ OFFICIAL,1,18.26.02,インスタントヘヴン feat.Eve / ナナヲアカリ,10,2018-02-25T14:32:03.000Z,29711,5252,5,409,False
kogi papiko,1,18.30.03,和牛キッチン　#1,10,2018-03-29T07:14:21.000Z,7275,313,4,26,False
S R N,1,18.04.04,ブソクスン録音現場1 - GOING  SEVENTEEN SPINOFF EP.5［日本語字幕］,10,2018-04-02T17:26:04.000Z,4380,106,0,0,False
FunkyUnagi,1,18.17.04,前川喜平 元事務次官：安倍政権が進める公共による道徳教育の危うさ,25,2018-04-16T08:18:28.000Z,6025,136,17,36,False
Tako,1,18.24.02,【2018/02/23】ラブライブ!サンシャイン!! Aqours浦の星女学院生放送!!! 〜Guilty Kissだよ！いち、に、のサンシャイン!!,24,2018-02-23T13:41:22.000Z,22744,823,8,90,False
カワウソちぃたん☆,1,18.05.04,奇跡を起こしましたっ☆ちぃたんですっ☆,22,2018-04-04T09:00:07.000Z,24448,1198,22,151,False
SEIHANET,1,18.23.02,横浜DeNAベイスターズ　2018年新応援歌(大和選手),17,2018-02-22T12:58:37.000Z,41870,0,0,0,True
ぽちのDIYチャンネル,1,18.29.04,40年放置のバイクをレストア　その３ 固着がひどくてホイールが外れない,2,2018-04-28T18:39:02.000Z,6267,42,3,4,False
STD Mr,1,18.25.04,ももクロ  怪盗少女  ［新振り付けver］,22,2018-04-21T15:13:52.000Z,6339,103,6,11,False
pooh hamster,1,18.02.05,【青少年閲覧注意！】順番を守らない２匹が未亡人に次々と、、、,15,2018-05-01T08:30:00.000Z,10944,200,45,143,False
ま ま,1,18.22.02,ぐるナイ     大杉漣 おもしろwwww,22,2017-09-08T10:27:26.000Z,6425,15,1,20,False
M Oo,1,18.06.03,ホリデイラブ 松本まりか 襲われるシーン,22,2018-03-05T17:11:08.000Z,22583,71,12,13,False
BICH PHUONG,1,18.12.05,BÍCH PHƯƠNG - Bùa Yêu (Official M/V),10,2018-05-11T17:02:17.000Z,2690715,110636,4282,18073,False
好奇心の扉!芸能エンタメ,1,18.03.05,【山口達也】の謝罪会見後、松岡昌宏と大ケンカ！TOKIO解散危機か？メンバーたちがヤバイ…,24,2018-05-02T08:00:02.000Z,16009,7,13,1,False
Mika Iida,1,18.30.03,世界まる見え！テレビ特捜部 2017年11月13日 171113 手術室なのに医者が乱闘？82歳のおばあちゃんがゴルゴ13に？,22,2018-03-14T12:28:34.000Z,25454,58,7,6,False
akira nakagami,1,18.24.02,仮想通貨　安全な取引所ってあるの？　暗号通貨,27,2018-02-23T14:15:18.000Z,5030,125,15,11,False
鈴本一発,1,18.02.04,広島カープに3連敗するもルーキー鈴木博志投手の快投に元気を取り戻す中日ファン【20180401中日ドラゴンズ広島カープ戦】,17,2018-04-01T08:35:18.000Z,7820,103,9,208,False
ライブスタ,1,18.26.03,【swastika】よさこいオリジナルブランド発表！ファンへの感謝を込めて卍対決！？,24,2018-03-25T12:46:00.000Z,23495,609,38,9,False
Tigernation,1,18.05.04,Shohei Ohtani First MLB Homerun,20,2018-04-04T05:11:22.000Z,11893,83,4,7,False
TNC みんなのニュース福岡,1,18.05.04,白昼の繁華街でカーチェイス　パトカーたたき逃走　男の身柄を確保　公務執行妨害容疑で逮捕へ　福岡市　 (18/04/04 17:25),25,2018-04-04T08:33:04.000Z,36797,39,9,49,False
柴犬,1,18.24.03,乃木坂46時間TV 2018.03.23 19:05-22:35 ニコニコ,10,2018-03-23T15:01:28.000Z,41994,403,25,16,False
Kyoji Nakano,1,18.17.04,小平智プロＲＢＣヘリテージ初優勝おめでとうございます。,17,2018-04-16T02:34:19.000Z,13192,39,5,3,False
芸能ちゃんねる【芸チャン】,1,18.14.05,佐良直美 昭和を代表する 正真正銘のテレビスター ある日突然姿を消した 【あの人は今】,22,2018-05-13T14:07:40.000Z,6852,24,15,4,False
이니스프리(innisfree),1,18.17.04,100% 워너원이 만든 그린티 씨드 세럼 광고 - 워너원고 in JEJU (WANNAONE GO in JEJU),24,2018-04-17T02:08:39.000Z,69799,8182,11,1108,False
リーグj,1,18.26.02,やべっちFC Ｊリーグ開幕戦  Ｊ1Ｊ2,22,2018-02-25T15:52:06.000Z,11722,50,5,13,False
ゆらり〜。,1,18.05.06,就職やめよ疲れた。大学院いくわ,27,2018-06-04T13:01:39.000Z,18558,451,50,432,False
James WMengel,1,18.24.02,【LIVE】2018 02 23「豆腐プロレス The REAL 2018 WIP QUEENDOM in 愛知県体育館」Channel 2,27,2018-02-23T14:38:08.000Z,12703,181,23,47,False
Thiều Nguyễn Quang,1,18.14.02,週刊ＥＸＩＬＥ 2018年2月12日 180212,22,2018-02-13T02:26:51.000Z,14716,452,12,9,False
ichijinshaPV,1,18.21.04,【祝！第2巻発売】うらみちお兄さん（久世 岳:著）【記念PV】,24,2018-04-20T09:10:19.000Z,44788,3049,6,331,False
kohaku_plus,1,18.13.05,基地外ドライバー。危険運転。,22,2018-05-08T11:08:36.000Z,7846,12,4,12,False
プレアデス 443,1,18.10.02,君、誰？#149(180209)【MC和賀勇介 村山彩希 大川莉央 川本紗矢 千葉恵里】 ナゾを解け！ダマしっ娘ちゃん！,22,2018-02-09T11:36:44.000Z,12186,189,5,43,False
ザ・衝撃タイム,1,18.12.02,意外と知らない!? 燃費がＵＰする裏技10選！　知ってよかった雑学,25,2018-02-11T09:22:27.000Z,11130,0,0,2,False
Gilzaren III Season1,1,18.20.03,INTERVIEW WITH GILZAREN III,24,2018-03-19T17:02:17.000Z,11727,1377,15,236,False
supermantaro10,1,18.05.05,２０１８０５０４ハワイキラウエア噴火　住民1700人に避難命令,25,2018-05-04T10:29:20.000Z,13690,29,6,11,False
【公式】_24/7ワークアウトS,1,18.17.04,【24/7 ワークアウト】トーク篇 15秒CM,17,2018-04-16T06:30:25.000Z,6370,107,4,3,False
ゆるりるチャンネル,1,18.10.05,脳内メーカーで都市伝説の妖怪の脳内を調べてみた,20,2018-05-09T06:30:51.000Z,21730,748,9,202,False
この素晴らしいアニメに祝福を!,1,18.18.04,【東京喰種re 2話】佐々木琲世「僕の事なんか知らないほうがいいと思います・・・よ」,1,2018-04-11T13:38:09.000Z,15242,133,4,26,False
Monkey D Dragon,1,18.10.06,ONE PIECE 840 - Sanji Assertion You're not My Father,1,2018-06-10T02:41:07.000Z,185591,574,151,107,False
v GAZL,1,18.09.03,【人間の新天地】Lick-G,22,2018-03-02T12:27:44.000Z,7520,222,2,59,False
ラッキープラザ大府店,1,18.01.05,【ラッキープラザ】ケツバットはお好き？～歌恋、大内くんに会いに行く～,24,2018-04-30T19:38:56.000Z,3217,35,8,7,False
Gloria Richardson,1,18.19.03,世界の果てまでイッテQ! 2018年3月18日,22,2018-03-18T12:42:44.000Z,15153,40,42,24,False
うるとらますた,1,18.24.02,これ神ゲー！NEW「MGS」伝説の農兵ウネーク！サバイバル生活4日目。,20,2018-02-24T04:52:33.000Z,5842,49,34,5,False
エムエム,1,18.23.04,怪談　周旋屋から聞いた怖い話,24,2018-04-22T23:00:00.000Z,1596,18,3,2,False
BBC Radio 1,1,18.22.02,"Dua Lipa - IDGAF ft. Charli XCX, Zara Larsson, MØ, Alma, in the Live Lounge",10,2018-02-21T08:00:03.000Z,1273979,93287,800,3599,False
おのだ/kankeri02,1,18.04.05,シンガポール航空B787-10を生配信で拝める有難いライブ,19,2018-05-04T01:03:46.000Z,4896,225,9,32,False
七原,1,18.29.04,GASHIMA vs ドタマ,22,2018-04-25T15:55:13.000Z,2632,50,3,4,False
Ayame,1,18.17.03,"『モンスター・ホテル2』面白い瞬間, ベストシーン",1,2018-03-16T09:29:05.000Z,8735,64,7,5,False
KEN'S キャンプTV,1,18.02.03,【1日目】非常食のみで1ヶ月バロッコ生活！始動！,24,2018-03-01T07:00:01.000Z,5966,94,15,22,False
Ku roki,1,18.03.05,小栗旬の花沢類登場！「10年前と変わらない」と感動の声…「花のち晴れ」第3話,25,2018-05-02T08:14:31.000Z,40643,0,0,6,False
新日本プロレスリング株式会社,1,18.11.06,【Live】DOMINION 6.9 in OSAKA-JO HALL : Press Conference (JUN 11),17,2018-06-11T03:49:43.000Z,17242,282,17,28,False
Spor Delisi HD,1,18.13.02,Sporda Saygı ve Fair Play'in En Güzel Anları • Part 2,17,2018-02-11T18:30:04.000Z,2132748,25305,1281,1084,False
F.M.F,1,18.05.04,「耳の聞こえなくなった恋人とそのうたうたい」大石昌良　D:浅沼晋太郎,24,2018-04-04T15:00:09.000Z,6692,651,4,91,False
くーチャンネル,1,18.10.05,負けず嫌いー！？頑張れくーちゃん！,15,2018-05-09T16:14:29.000Z,3079,145,0,28,False
라이브엔liveen,1,18.15.05,"[liveen TV] 방탄소년단(BTS), 믿고 보러 오는 멋짐 (인천공항)",24,2018-05-14T06:07:35.000Z,121243,6712,22,338,False
タカラトミーアーツ,1,18.21.03,キラッとプリ☆チャン,24,2018-03-20T09:31:18.000Z,15399,245,13,59,False
ANIMO YT,1,18.11.05,ヲタクに恋は難しい 第5話  Wotaku ni Koi wa Muzukashii 05 HD,22,2018-05-10T17:01:28.000Z,12469,188,15,34,False
RSKsports,1,18.09.05,【カープ】”田中兄弟”に直撃！お互いの存在が刺激に！,17,2018-05-05T05:36:41.000Z,10437,63,5,12,False
TV어른이,1,18.20.03,[ENG SUB] #16. 워너원 스타라이브 방송사고(Wanna One Broadcasting accident.  ),23,2018-03-19T18:27:25.000Z,141453,556,118,616,False
MANKAIカンパニー,1,18.01.03,【A3!（エースリー）】屋外広告～大阪・戎橋ver「冬組編」,20,2018-03-01T06:30:14.000Z,4814,0,0,0,True
sirimeturetu,1,18.09.05,最新ヤンキー映画 　期間限定高画質,24,2018-05-03T16:42:53.000Z,3888,58,7,1,False
佐伯京四郎,1,18.10.05,マキシマム ザ ホルモンが歌う勇気100%がかっこよすぎる,22,2018-05-07T12:38:58.000Z,6434,163,1,5,False
本能Z,1,18.05.04,本能Z 2018年04月04日 20180404 【25歳以下の凄い原石ＳＰ・吉本NSCトップ芸人の半端ない実態▼すっぴんカフェ札幌】,1,2018-04-04T16:33:38.000Z,5264,20,1,1,False
FootballStudio11,1,18.01.04,【W杯史に残る激闘】アルゼンチンvsオランダ 2014ブラジルワールドカップ準決勝 Argentina vs Netherlands 2014 World Cup Semifinals,17,2018-03-22T12:38:16.000Z,15173,0,0,44,False
ひ,1,18.25.03,【ポピテピピック11話】水樹奈々が歌うエイサイハラマスコイおどり,1,2018-03-19T16:35:28.000Z,12356,96,0,5,False
Alejandro Perez Zamora,1,18.12.05,VS嵐 2018年05月10日 180510 VS嵐【チームパシュート4人で最後の試合！最強の身体能力に滝沢カレン驚き！】,22,2018-05-10T13:04:00.000Z,14466,33,6,2,False
HTBニュース,1,18.23.04,【HTBニュース】高木姉妹が地元でパレード　ダンス披露も,25,2018-04-22T09:40:46.000Z,12284,73,5,0,True
歌マクロス スマホDeカルチャー 公式,1,18.23.04,GW直前！歌マクロス公式生放送 ～キラッ☆と新機能解禁SP～,20,2018-04-22T12:56:01.000Z,43590,982,20,17,False
Jiji Hiro,1,18.30.03,180328 NMB48 Team-N公演 自己紹介 ～フレッシュとは？～,23,2018-03-29T00:19:50.000Z,47965,892,20,96,False
Markiplier,1,18.21.03,Try Not To Laugh Challenge #13,23,2018-03-20T18:00:03.000Z,1767973,136451,1162,23167,False
J SPORTS,1,18.02.06,【特別公開】『Foot!』がW杯日本代表メンバーを鋭く分析『Foot! Analysis』,17,2018-05-31T23:00:06.000Z,16853,203,11,30,False
Ly Hanser,1,18.28.04,ラブリラン 第4話   9tsu,22,2018-04-27T12:09:21.000Z,5572,29,0,2,False
BTS ARMY,1,18.12.03,BTS 日本語 ( Japanese ) 😂,22,2018-03-06T02:53:50.000Z,14338,597,2,24,False
I Can See Your Voice PH,1,18.12.03,I Can See Your Voice PH: Ano nga bang fairytale character ang paborito ni Luis?,24,2018-03-11T15:56:42.000Z,123675,564,90,66,False
Clemen ce,1,18.12.02,新潟の天才女子高生「琴音」音楽チャンプ「明日への手紙」手嶋葵,22,2018-02-11T15:08:42.000Z,153786,1241,105,206,False
久保田クッキング,1,18.20.02,新事務所GOLDに入れてくださいと頼んだら衝撃の答えだった,26,2018-02-19T10:00:03.000Z,46747,1436,105,186,False
Jan Wakaka,1,18.24.02,Working'!! S2 - FUNNY Anime Moments - Episode 6,23,2018-02-23T08:54:25.000Z,5258,58,2,15,False
パチスロ必勝ガイド公式,1,18.02.04,取りきれずヤメってどこまで伸びちゃうの？,24,2018-04-01T11:29:49.000Z,4933,8,25,5,False
K-NEWS,1,18.18.04,小山慶一郎 KちゃんNEWS 2018年04月17日,17,2018-04-17T16:27:51.000Z,4595,61,9,0,False
目覚まし伊野尾慧,1,18.26.02,ジャニーズ＆山田涼介のルール,24,2018-02-25T04:14:05.000Z,31555,685,10,17,False
boehseerdbeere,1,18.12.02,サンデー・ジャポン 2018年2月11日,2,2018-02-11T02:55:59.000Z,25826,19,28,9,False
4126qwerty,1,18.19.02,平昌五輪【小平奈緒 500m金】,24,2018-02-18T16:44:02.000Z,17850,40,9,2,False
awesome pets,1,18.17.04,「かわいい猫」 笑わないようにしようとしてください - 最も面白い猫の映画,15,2018-04-11T14:41:14.000Z,29932,105,17,3,False
Ultimate BASS by DAIWA,1,18.03.03,ハシタク流 ぶらり、ゆるふわドライブ 真冬のオカッパリ修行編｜Ultimate BASS by DAIWA Vol.101,17,2018-03-02T09:22:57.000Z,7203,0,0,0,True
時事動画館,1,18.28.02,2/27 ホークス対ロッテ大隣”真のエースへSB千賀の決意”プロ野球 キャンプ情報,17,2018-02-27T14:17:14.000Z,24078,65,7,32,False
合体ライダーTV - Union Rider TV,1,18.10.02,ジーニアスフルボトル　クローズマグマナックル　エボルドライバー　エボルトリガー　ラビットエボルボトル　ドラゴンエボルボトル　仮面ライダーマッドローグ　バッドエンジンフルボトル,24,2018-02-10T00:06:42.000Z,26004,258,21,123,False
むるおか君のガチサブチャンネル,1,18.28.05,むるおか君の三十路の日曜日WIN5！日本ダービーを制するのはむるおか！,24,2018-05-27T07:46:40.000Z,56557,648,268,100,False
八丈冒険団アウトドアをやろう！,1,18.23.02,【爆釣注意】でっかい根魚が釣れ過ぎて困る最強スポットはココだ！,24,2018-02-22T14:22:34.000Z,23562,356,35,69,False
KAGOMEJP,1,18.10.05,カゴメ ラブレ「乳酸菌を何で選んでいますか？」篇 / 15秒［公式］,24,2018-05-09T19:00:01.000Z,7794,178,4,0,True
Céleste Bénard,1,18.25.04,欅って、書けない? #127欅坂46　2018年4月22日　180422,24,2018-04-22T16:15:39.000Z,6127,19,5,4,False
*夢叶*,1,18.06.05,兎（グク）がライオン（テテ）を襲うとこうなります,22,2018-04-30T13:22:01.000Z,4563,324,1,25,False
nimspr,1,18.17.04,【期間限定公開】　絶対驚く！　一般公開見どころ紹介シリーズ,28,2018-04-16T00:09:55.000Z,3657,95,2,7,False
JapanTV,1,18.16.02,5時に夢中! 2018年2月15日 18.02.15 FULL,1,2018-02-15T10:00:50.000Z,14175,30,17,2,False
乃木欅のオタとある,1,18.12.05,欅坂46 ものまね,22,2018-05-11T11:57:16.000Z,6063,34,10,19,False
ツキノ芸能プロダクション,1,18.30.05,6/29発売ALIVE Growth 「RE:START」 シリーズ① PV,24,2018-05-29T09:00:36.000Z,30473,0,0,0,True
やん。かの,1,18.10.03,【新世代ヒーローズ】究極形態 -変身シーン-【ゼロ】,24,2018-03-09T09:30:02.000Z,114141,545,42,109,False
流星Love 関ジュ,1,18.12.02,プリンシパルの君へ｜ジャニーズWEST｜MV解禁,22,2018-02-11T22:50:33.000Z,7212,338,3,17,False
color apple,1,18.04.04,NHK連続テレビ小説『半分、青い。』主題歌　星野源 / アイデア　by とみさん,10,2018-04-03T08:59:30.000Z,11021,94,14,5,False
j リーグ,1,18.12.02,やべっちFC デジっち FC東京,22,2018-02-11T16:11:05.000Z,46455,106,12,22,False
通信日韓,1,18.08.03,パク・シネ＆チェ・テジュン、熱愛認める…昨年末から恋人に,24,2018-03-07T10:20:13.000Z,5001,8,3,0,False
KOWA / 興和株式会社【公式】,1,18.15.05,ウナｺｰﾜTVCM「タイポグラフィックス」篇,26,2018-05-14T04:27:47.000Z,10547,303,0,0,True
aiaiai7771,1,18.05.03,イチモニ　パラ駅伝　2018.3.4　no.2,15,2018-03-04T23:39:46.000Z,3371,156,2,1,False
ももチャンネル！ by ながおかHR420,1,18.29.03,アマチュア衛星（サテライト）のビーコンを受信してみよう！　宇宙からのアマチュア無線電波,26,2018-03-28T08:00:04.000Z,2899,61,1,13,False
LMS5050,1,18.14.02,"【東京】ゾンダ他 スーパーカー加速サウンド Supercars in Tokyo. Zonda F, XBOW, 812, AMGGTR and more",2,2018-02-13T07:42:20.000Z,11044,86,11,0,True
Ddesign,1,18.04.06,村田基・ウソだろ！？本当は重いスピナーベイト,17,2018-06-03T11:25:55.000Z,26273,158,17,57,False
DydaBass,1,18.07.04,タモリ倶楽部 2018年4月06日 18.04.06 FULL,1,2018-04-06T16:35:51.000Z,6544,46,11,5,False
芸人アーカイブス,1,18.09.03,完熟フレッシュ　漫才2018　「親子のドキュメント」,24,2018-03-02T12:00:01.000Z,16883,73,54,37,False
さんさんmama,1,18.26.04,短い髪でも大丈夫。和装用アップスタイル,26,2018-04-24T04:34:53.000Z,6660,33,6,0,False
GEQRGE VOiEVOD,1,18.18.03,Simona Halep - Naomi Osaka LIVE VIDEO !,20,2018-03-17T07:16:45.000Z,83396,425,101,35,False
あっちゃん☆ねる,1,18.20.04,【お弁当】高校男子のお弁当つくり４日目☆,22,2018-04-19T21:00:01.000Z,2253,61,244,72,False
脚太郎,1,18.25.02,試合前、クルピに挨拶に行くジョー 18.2.24 Jリーグ ガンバ大阪2-3名古屋グランパス,17,2018-02-24T13:37:40.000Z,7855,62,0,2,False
akuri ru,1,18.25.03,【ゲスト杉田智和さん】まりんかくわちゃんのコタツあそび第32回【クトゥルフ神話RPG】,24,2018-03-22T07:09:30.000Z,9605,93,3,7,False
NdsK120,1,18.23.04,なでしこジャパン　アジア杯2連覇! 　躍進のカギは,22,2018-04-22T04:28:57.000Z,12820,40,0,1,False
News5Everywhere,1,18.23.02,"Mister, 5 taon nang niloloko ni Misis",25,2018-02-22T07:34:44.000Z,594608,4650,854,4064,False
異世界への扉,1,18.25.02,【落合陽一】仮想通貨「2018年秋に…」暴落か？急騰か？これはヤバい仮想通貨の今後を暴露【異世界への扉】,24,2018-02-24T13:00:00.000Z,5310,28,7,2,False
PerfumerJP,1,18.27.02,羽生結弦選手に東京喰種の金木クンがインタビュー！？【夢のコラボ】,24,2018-02-26T06:49:33.000Z,9783,216,6,10,False
