name,value,year,lastValue,rank
KOREA,361917,2018,37465,3
KOREA,15673,2018,153,3
KOREA,65249,2018,261,3
KOREA,85021,2018,293,3
KOREA,151751,2018,377,3
KOREA,74918,2018,621,3
KOREA,19239,2018,464,3
KOREA,825787,2018,4813,3
KOREA,17317,2018,34,3
KOREA,78576,2018,0,3
KOREA,13632,2018,0,3
KOREA,35878,2018,641,3
KOREA,39445,2018,184,3
KOREA,206520,2018,922,3
KOREA,18087,2018,0,3
KOREA,24603,2018,1297,3
KOREA,10640,2018,257,3
KOREA,86814,2018,1507,3
KOREA,36422,2018,125,3
KOREA,49875,2018,2014,3
KOREA,9425,2018,249,3
KOREA,11313,2018,0,3
KOREA,20960,2018,730,3
KOREA,61230,2018,296,3
KOREA,197679,2018,621,3
KOREA,23252,2018,58,3
KOREA,508774,2018,1032,3
KOREA,33011,2018,171,3
KOREA,45131,2018,34,3
KOREA,18058,2018,235,3
KOREA,56504,2018,2587,3
KOREA,54247,2018,1075,3
KOREA,40817,2018,13,3
KOREA,7586,2018,167,3
KOREA,47777,2018,320,3
KOREA,96346,2018,4422,3
KOREA,128949,2018,4539,3
KOREA,16722,2018,679,3
KOREA,11047,2018,31,3
KOREA,35575,2018,0,3
KOREA,47455,2018,857,3
KOREA,12756,2018,38,3
KOREA,123304,2018,1247,3
KOREA,25859,2018,130,3
KOREA,360967,2018,929,3
KOREA,7442,2018,26,3
KOREA,51002,2018,104,3
KOREA,11395,2018,129,3
KOREA,130582,2018,10093,3
KOREA,57597,2018,3643,3
KOREA,20900,2018,1608,3
KOREA,38934,2018,433,3
KOREA,1323145,2018,3859,3
KOREA,85774,2018,234,3
KOREA,20984,2018,528,3
KOREA,83405,2018,426,3
KOREA,2029829,2018,9322,3
KOREA,50303,2018,153,3
KOREA,94231,2018,157,3
KOREA,11952,2018,44,3
KOREA,17158579,2018,787426,3
KOREA,1588761,2018,0,3
KOREA,1795893,2018,16499,3
KOREA,42676,2018,244,3
KOREA,31508,2018,792,3
KOREA,16676,2018,827,3
KOREA,39045,2018,187,3
KOREA,70621,2018,836,3
KOREA,131715,2018,1786,3
KOREA,167163,2018,2961,3
KOREA,117981,2018,5401,3
KOREA,32037,2018,566,3
KOREA,42699,2018,310,3
KOREA,31508,2018,31,3
KOREA,111174,2018,2489,3
KOREA,11640,2018,169,3
KOREA,52708,2018,346,3
KOREA,20003,2018,0,3
KOREA,73995,2018,1717,3
KOREA,27466,2018,254,3
KOREA,9016,2018,42,3
KOREA,69064,2018,133,3
KOREA,63883,2018,226,3
KOREA,49059,2018,2913,3
KOREA,82398,2018,218,3
KOREA,21446,2018,226,3
KOREA,36057,2018,126,3
KOREA,13646,2018,471,3
KOREA,156501,2018,430,3
KOREA,342092,2018,992,3
KOREA,20222,2018,844,3
KOREA,13624,2018,0,3
KOREA,264585,2018,3148,3
KOREA,16229,2018,0,3
KOREA,17945,2018,79,3
KOREA,201611,2018,1253,3
KOREA,9350,2018,23,3
KOREA,36225,2018,0,3
KOREA,11653,2018,670,3
KOREA,27993,2018,116,3
KOREA,3637706,2018,17284,3
KOREA,30848,2018,0,3
KOREA,1501227,2018,119256,3
KOREA,31365,2018,728,3
KOREA,64371,2018,0,3
KOREA,16841,2018,0,3
KOREA,31907,2018,1886,3
KOREA,283667,2018,0,3
KOREA,47310,2018,566,3
KOREA,10417,2018,0,3
KOREA,15496,2018,1179,3
KOREA,411462,2018,14197,3
KOREA,64554,2018,173,3
KOREA,4466616,2018,35671,3
KOREA,25732,2018,0,3
KOREA,181186,2018,372,3
KOREA,59668,2018,5192,3
KOREA,19000,2018,511,3
KOREA,22142,2018,78,3
KOREA,24650,2018,188,3
KOREA,448004,2018,4015,3
KOREA,395344,2018,2644,3
KOREA,22184,2018,180,3
KOREA,13662,2018,610,3
KOREA,219291,2018,4597,3
KOREA,39242,2018,4572,3
KOREA,69461,2018,314,3
KOREA,263044,2018,3865,3
KOREA,337913,2018,11111,3
KOREA,56140,2018,236,3
KOREA,241873,2018,500,3
KOREA,13015,2018,858,3
KOREA,141565,2018,364,3
KOREA,124656,2018,0,3
KOREA,40434,2018,4753,3
KOREA,45444,2018,916,3
KOREA,80968,2018,180,3
KOREA,12637,2018,107,3
KOREA,32525,2018,316,3
KOREA,4777,2018,149,3
KOREA,73781,2018,467,3
KOREA,52325,2018,1706,3
KOREA,9745,2018,139,3
KOREA,45348,2018,4124,3
KOREA,106077,2018,518,3
KOREA,18507,2018,114,3
KOREA,38678,2018,1754,3
KOREA,21377,2018,1176,3
KOREA,45981,2018,1191,3
KOREA,41886,2018,1462,3
KOREA,113897,2018,519,3
KOREA,47918,2018,862,3
KOREA,8816,2018,56,3
KOREA,58223,2018,12848,3
KOREA,8214,2018,74,3
KOREA,35104,2018,526,3
KOREA,200053,2018,791,3
KOREA,90645,2018,2573,3
KOREA,104433,2018,3118,3
KOREA,193884,2018,1259,3
KOREA,25231,2018,0,3
KOREA,115568,2018,261,3
KOREA,16548,2018,92,3
KOREA,24473,2018,311,3
KOREA,40289,2018,293,3
KOREA,16823,2018,48,3
KOREA,99783,2018,815,3
KOREA,10688,2018,446,3
KOREA,138589,2018,9187,3
KOREA,85967,2018,967,3
KOREA,21695,2018,480,3
KOREA,119069,2018,567,3
KOREA,173839,2018,1478,3
KOREA,40572,2018,1621,3
KOREA,9980,2018,21,3
KOREA,26579,2018,229,3
KOREA,11944,2018,0,3
KOREA,135299,2018,5468,3
KOREA,441590,2018,40550,3
KOREA,1369125,2018,1061,3
KOREA,42308,2018,1325,3
KOREA,17067,2018,51,3
KOREA,88017,2018,2558,3
KOREA,79594,2018,438,3
KOREA,162013,2018,655,3
KOREA,16382,2018,42,3
KOREA,11575,2018,1017,3
KOREA,143120,2018,4209,3
KOREA,418004,2018,10091,3
KOREA,121485,2018,3952,3
KOREA,83302,2018,1932,3
KOREA,196190,2018,800,3
KOREA,24198,2018,149,3
KOREA,22323,2018,617,3
KOREA,398372,2018,4538,3
KOREA,155390,2018,543,3
KOREA,15018,2018,199,3
KOREA,71545,2018,141,3
KOREA,28569,2018,0,3
KOREA,32659,2018,565,3
KOREA,12069,2018,249,3
KOREA,122855,2018,7237,3
KOREA,36161,2018,1718,3
KOREA,95627,2018,819,3
KOREA,100186,2018,12859,3
KOREA,23167,2018,68,3
KOREA,299662,2018,664,3
KOREA,56380,2018,776,3
KOREA,37571,2018,269,3
KOREA,112572,2018,3471,3
KOREA,96286,2018,1369,3
KOREA,821009,2018,15974,3
KOREA,19238,2018,89,3
KOREA,1712048,2018,91867,3
KOREA,23151,2018,1916,3
KOREA,73787,2018,108,3
KOREA,31119,2018,861,3
KOREA,13293,2018,36,3
KOREA,64298,2018,48,3
KOREA,283952,2018,5265,3
KOREA,54534,2018,3983,3
KOREA,101673,2018,2120,3
KOREA,22623,2018,120,3
KOREA,29825,2018,706,3
KOREA,172537,2018,132,3
KOREA,162551,2018,7356,3
KOREA,17254,2018,114,3
KOREA,172544,2018,441,3
KOREA,102172,2018,0,3
KOREA,36479,2018,3566,3
KOREA,11607,2018,167,3
KOREA,90780,2018,0,3
KOREA,23244,2018,56,3
KOREA,126816,2018,2706,3
KOREA,30174,2018,203,3
KOREA,10404,2018,89,3
KOREA,22258,2018,2629,3
KOREA,340473,2018,127,3
KOREA,13562,2018,303,3
KOREA,44406,2018,172,3
KOREA,81547,2018,1113,3
KOREA,16476,2018,354,3
KOREA,62896,2018,145,3
KOREA,73325,2018,2544,3
KOREA,38924,2018,797,3
KOREA,11318,2018,353,3
KOREA,87768,2018,170,3
KOREA,38932,2018,209,3
KOREA,465243,2018,7791,3
KOREA,18939,2018,544,3
KOREA,2015458,2018,220364,3
KOREA,56227,2018,690,3
KOREA,174692,2018,1598,3
KOREA,18269,2018,650,3
KOREA,1855877,2018,17705,3
KOREA,127086,2018,3103,3
KOREA,54559,2018,420,3
KOREA,395221,2018,5426,3
KOREA,49295,2018,216,3
KOREA,414063,2018,2862,3
KOREA,106313,2018,1388,3
KOREA,274967,2018,238,3
KOREA,27230,2018,847,3
KOREA,154614,2018,504,3
KOREA,76053,2018,3673,3
KOREA,99131,2018,641,3
KOREA,22846,2018,391,3
KOREA,44782,2018,163,3
KOREA,40637,2018,1427,3
KOREA,7236,2018,34,3
KOREA,39372,2018,89,3
KOREA,122761,2018,8846,3
KOREA,18189,2018,251,3
KOREA,9706,2018,270,3
KOREA,18512,2018,200,3
KOREA,136608,2018,247,3
KOREA,377220,2018,7689,3
KOREA,22859,2018,1191,3
KOREA,1096557,2018,1076,3
KOREA,26504,2018,684,3
KOREA,9270,2018,391,3
KOREA,25544,2018,119,3
KOREA,5041020,2018,100491,3
KOREA,93870,2018,3553,3
KOREA,76733,2018,1757,3
KOREA,657793,2018,2808,3
KOREA,18088,2018,515,3
KOREA,20992,2018,197,3
KOREA,69700,2018,934,3
KOREA,72713,2018,263,3
KOREA,163241,2018,511,3
KOREA,78141,2018,1138,3
KOREA,13351,2018,787,3
KOREA,179271,2018,907,3
KOREA,22787,2018,347,3
KOREA,95186,2018,1605,3
KOREA,51988,2018,263,3
KOREA,19650,2018,251,3
KOREA,56877,2018,282,3
KOREA,9709,2018,59,3
KOREA,365227,2018,10457,3
KOREA,82410,2018,750,3
KOREA,93784,2018,3838,3
KOREA,179943,2018,2653,3
KOREA,36638,2018,0,3
KOREA,15428,2018,1166,3
KOREA,239833,2018,12974,3
KOREA,289278,2018,24066,3
KOREA,143922,2018,310,3
KOREA,1254336,2018,109653,3
KOREA,9518,2018,635,3
KOREA,11886,2018,499,3
KOREA,77825,2018,826,3
KOREA,50620,2018,0,3
KOREA,15208,2018,118,3
KOREA,13191,2018,132,3
KOREA,78641,2018,6394,3
KOREA,139221,2018,3798,3
KOREA,18648,2018,83,3
KOREA,21652,2018,53,3
KOREA,527654,2018,1202,3
KOREA,14343,2018,865,3
KOREA,21763,2018,322,3
KOREA,42513,2018,1398,3
KOREA,42475,2018,210,3
KOREA,51417,2018,525,3
KOREA,7919,2018,37,3
KOREA,32703,2018,908,3
KOREA,39519,2018,956,3
KOREA,180301,2018,313,3
KOREA,49933,2018,2219,3
KOREA,39056,2018,662,3
KOREA,7603,2018,0,3
KOREA,13053,2018,45,3
KOREA,60852,2018,1614,3
KOREA,10335,2018,144,3
KOREA,30939,2018,513,3
KOREA,45486,2018,1164,3
KOREA,21890,2018,182,3
KOREA,11616,2018,43,3
KOREA,10996,2018,365,3
KOREA,16643,2018,82,3
KOREA,98918,2018,4061,3
KOREA,20052,2018,45,3
KOREA,53278,2018,3034,3
KOREA,45075,2018,6238,3
KOREA,125895,2018,75,3
KOREA,12495,2018,465,3
KOREA,150641,2018,359,3
KOREA,48167,2018,1006,3
KOREA,16883,2018,142,3
KOREA,21108,2018,728,3
KOREA,75599,2018,3147,3
KOREA,513699,2018,2529,3
KOREA,1246408,2018,7303,3
KOREA,38300,2018,4860,3
KOREA,75576,2018,630,3
KOREA,16175,2018,412,3
KOREA,47276,2018,1153,3
KOREA,9320,2018,124,3
KOREA,111217,2018,809,3
KOREA,15491,2018,38,3
KOREA,2251317,2018,90923,3
KOREA,39460,2018,2451,3
KOREA,13042,2018,0,3
KOREA,32537,2018,1126,3
KOREA,29309,2018,368,3
KOREA,139397,2018,471,3
KOREA,98116,2018,0,3
KOREA,85655,2018,2305,3
KOREA,74656,2018,1458,3
KOREA,18022,2018,813,3
KOREA,284000,2018,1588,3
KOREA,12070,2018,1307,3
KOREA,13045,2018,500,3
KOREA,36809,2018,152,3
KOREA,186019,2018,1445,3
KOREA,127957,2018,946,3
KOREA,71518,2018,109,3
KOREA,37332,2018,87,3
KOREA,34636,2018,500,3
KOREA,31790,2018,348,3
KOREA,41156,2018,56,3
KOREA,395700,2018,738,3
KOREA,181044,2018,0,3
KOREA,164497,2018,1321,3
KOREA,16810,2018,316,3
KOREA,29248,2018,1159,3
KOREA,14662,2018,93,3
KOREA,1557903,2018,25079,3
KOREA,27706,2018,129,3
KOREA,25282,2018,2544,3
KOREA,161452,2018,1294,3
KOREA,106950,2018,1247,3
KOREA,18976,2018,43,3
KOREA,163901,2018,610,3
KOREA,32942,2018,419,3
KOREA,13017,2018,83,3
KOREA,53613,2018,2602,3
KOREA,270567,2018,9373,3
KOREA,157357,2018,1537,3
KOREA,43252,2018,2110,3
KOREA,436116,2018,3363,3
KOREA,7037,2018,55,3
KOREA,746428,2018,5362,3
KOREA,13112,2018,317,3
KOREA,31742,2018,100,3
KOREA,57311,2018,755,3
KOREA,11987,2018,508,3
KOREA,1920771,2018,13883,3
KOREA,13738,2018,117,3
KOREA,133768,2018,6548,3
KOREA,6119,2018,48,3
KOREA,9046,2018,268,2
KOREA,153479,2018,10664,2
KOREA,309935,2018,756,2
KOREA,8741,2018,86,2
KOREA,84987,2018,458,2
KOREA,17062,2018,32,2
KOREA,74131,2018,1226,2
KOREA,154245,2018,1979,2
KOREA,223752,2018,1043,2
KOREA,18353,2018,18,2
KOREA,39937,2018,694,2
KOREA,20146,2018,1414,2
KOREA,79106,2018,111,2
KOREA,22574,2018,122,2
KOREA,21023,2018,123,2
KOREA,102091,2018,242,2
KOREA,27983,2018,561,2
KOREA,700645,2018,5534,2
KOREA,64100,2018,864,2
KOREA,138723,2018,439,2
KOREA,223834,2018,23544,2
KOREA,188525,2018,547,2
KOREA,9648,2018,78,2
KOREA,79587,2018,121,2
KOREA,99479,2018,891,2
KOREA,30411,2018,2162,2
KOREA,34219,2018,302,2
KOREA,26552,2018,109,2
KOREA,116391,2018,154,2
KOREA,133314,2018,984,2
KOREA,52419,2018,249,2
KOREA,42611,2018,0,2
KOREA,20842,2018,704,2
KOREA,27758,2018,17,2
KOREA,34135,2018,588,2
KOREA,12678,2018,183,2
KOREA,4460,2018,303,2
KOREA,32712,2018,171,2
KOREA,14780,2018,1006,2
KOREA,43529,2018,588,2
KOREA,84556,2018,10388,2
KOREA,23180,2018,2240,2
KOREA,92286,2018,1102,2
KOREA,73557,2018,1461,2
KOREA,39270,2018,86,2
KOREA,14739,2018,401,2
KOREA,49136,2018,155,2
KOREA,24951,2018,1336,2
KOREA,30187,2018,1330,2
KOREA,116474,2018,1041,2
KOREA,13518,2018,794,2
KOREA,12596,2018,36,2
KOREA,149922,2018,263,2
KOREA,9035,2018,78,2
KOREA,291337,2018,564,2
KOREA,10476,2018,663,2
KOREA,32170,2018,1032,2
KOREA,15741,2018,84,2
KOREA,1432551,2018,12068,2
KOREA,7221,2018,12,2
KOREA,108042,2018,3457,2
KOREA,57028,2018,2605,2
KOREA,14552,2018,22,2
KOREA,24618,2018,20,2
KOREA,733200,2018,2193,2
KOREA,17768,2018,727,2
KOREA,66964,2018,1707,2
KOREA,31132,2018,82,2
KOREA,121931,2018,7455,2
KOREA,198433,2018,1596,2
KOREA,9073,2018,25,2
KOREA,157901,2018,6279,2
KOREA,28709,2018,275,2
KOREA,21961,2018,104,2
KOREA,64747,2018,969,2
KOREA,9045,2018,19,2
KOREA,8837,2018,445,2
KOREA,31472,2018,2521,2
KOREA,20565,2018,1577,2
KOREA,38458,2018,45,2
KOREA,48366,2018,1204,2
KOREA,68680,2018,1393,2
KOREA,190786,2018,5859,2
KOREA,57877,2018,179,2
KOREA,10112,2018,0,2
KOREA,55223,2018,709,2
KOREA,77597,2018,988,2
KOREA,36691,2018,8,2
KOREA,24210,2018,119,2
KOREA,61695,2018,241,2
KOREA,30585,2018,113,2
KOREA,110406,2018,1213,2
KOREA,15006579,2018,278752,2
KOREA,77225,2018,1678,2
KOREA,27634,2018,1198,2
KOREA,1203412,2018,0,2
KOREA,153410,2018,1503,2
KOREA,18070,2018,197,2
KOREA,12948,2018,563,2
KOREA,87065,2018,85,2
KOREA,15885,2018,1005,2
KOREA,11607,2018,966,2
KOREA,14770,2018,32,2
KOREA,47989,2018,164,2
KOREA,90969,2018,3194,2
KOREA,16910,2018,113,2
KOREA,108385,2018,2367,2
KOREA,135033,2018,12896,2
KOREA,18057,2018,778,2
KOREA,22590,2018,52,2
KOREA,3543249,2018,34773,2
KOREA,17820,2018,75,2
KOREA,11666,2018,71,2
KOREA,25549,2018,167,2
KOREA,2936235,2018,12120,2
KOREA,12370,2018,514,2
KOREA,17868,2018,312,2
KOREA,985185,2018,2207,2
KOREA,37153,2018,247,2
KOREA,31815,2018,81,2
KOREA,32181,2018,1218,2
KOREA,14332,2018,562,2
KOREA,86070,2018,208,2
KOREA,47593,2018,1182,2
KOREA,38756,2018,547,2
KOREA,34902,2018,231,2
KOREA,18284,2018,35,2
KOREA,19932,2018,318,2
KOREA,21598,2018,42,2
KOREA,992133,2018,89595,2
KOREA,63626,2018,428,2
KOREA,53439,2018,670,2
KOREA,10200,2018,46,2
KOREA,7130,2018,14,2
KOREA,56826,2018,1632,2
KOREA,379778,2018,2564,2
KOREA,14634,2018,720,2
KOREA,41183,2018,728,2
KOREA,24748,2018,111,2
KOREA,9496,2018,88,2
KOREA,20939,2018,1742,2
KOREA,46332,2018,161,2
KOREA,14596,2018,29,2
KOREA,17228602,2018,784294,2
KOREA,12520,2018,0,2
KOREA,235859,2018,5366,2
KOREA,50067,2018,221,2
KOREA,9589,2018,50,2
KOREA,14303,2018,1550,2
KOREA,9917,2018,759,2
KOREA,122592,2018,132,2
KOREA,1024289,2018,6585,2
KOREA,33799,2018,213,2
KOREA,67563,2018,1084,2
KOREA,263722,2018,16474,2
KOREA,20796,2018,34,2
KOREA,20226,2018,548,2
KOREA,30135,2018,1016,2
KOREA,213756,2018,10043,2
KOREA,22695,2018,118,2
KOREA,6587,2018,140,2
KOREA,6009,2018,12,2
KOREA,13163,2018,1571,2
KOREA,113997,2018,1880,2
KOREA,790752,2018,1691,2
KOREA,46203,2018,212,2
KOREA,40727,2018,76,2
KOREA,5354566,2018,36001,2
KOREA,641336,2018,2418,2
KOREA,30509,2018,471,2
KOREA,24287,2018,1111,2
KOREA,24639,2018,15,2
KOREA,59744,2018,1804,2
KOREA,14908,2018,1054,2
KOREA,36093,2018,21,2
KOREA,88961,2018,2315,2
KOREA,25706,2018,220,2
KOREA,28332,2018,1934,2
KOREA,91454,2018,80,2
KOREA,19675,2018,168,2
KOREA,26294,2018,308,2
KOREA,161977,2018,1453,2
KOREA,196223,2018,2922,2
KOREA,25953,2018,531,2
KOREA,205708,2018,8181,2
KOREA,2418783,2018,97198,2
KOREA,1043135,2018,2256,2
KOREA,10357,2018,10,2
KOREA,80945,2018,1509,2
KOREA,17140,2018,21,2
KOREA,17860,2018,1086,2
KOREA,28605,2018,34,2
KOREA,25623,2018,1795,2
KOREA,78300,2018,1548,2
KOREA,2919,2018,10,2
KOREA,3316015,2018,27476,2
KOREA,638730,2018,2507,2
KOREA,47733,2018,397,2
KOREA,16588,2018,463,2
KOREA,65558,2018,1336,2
KOREA,70507,2018,1712,2
KOREA,10352,2018,767,2
KOREA,162149,2018,5656,2
KOREA,242151,2018,465,2
KOREA,17364,2018,673,2
KOREA,86351,2018,223,2
KOREA,18909,2018,235,2
KOREA,64818,2018,777,2
KOREA,135403,2018,532,2
KOREA,118089,2018,622,2
KOREA,16470,2018,195,2
KOREA,12396,2018,0,2
KOREA,32664,2018,1656,2
KOREA,10200,2018,375,2
KOREA,18071,2018,42,2
KOREA,44626,2018,733,2
KOREA,7809,2018,263,2
KOREA,64064,2018,1479,2
KOREA,156386,2018,0,2
KOREA,36445,2018,623,2
KOREA,222947,2018,6380,2
KOREA,90308,2018,931,2
KOREA,60302,2018,179,2
KOREA,176361,2018,48,2
KOREA,276363,2018,1112,2
KOREA,45161,2018,3858,2
KOREA,41524,2018,81,2
KOREA,21895,2018,172,2
KOREA,21112,2018,851,2
KOREA,36220,2018,465,2
KOREA,147232,2018,1623,2
KOREA,25358,2018,947,2
KOREA,5872,2018,41,2
KOREA,16066,2018,134,2
KOREA,11602,2018,89,2
KOREA,500896,2018,77895,2
KOREA,41378,2018,2253,2
KOREA,8867,2018,231,2
KOREA,21920,2018,57,2
KOREA,42484,2018,323,2
KOREA,39045,2018,741,2
KOREA,4737442,2018,3969,2
KOREA,48239,2018,66,2
KOREA,19301,2018,314,2
KOREA,76653,2018,437,2
KOREA,26566,2018,77,2
KOREA,141028,2018,717,2
KOREA,9401,2018,0,2
KOREA,12046,2018,86,2
KOREA,256605,2018,15135,2
KOREA,22726,2018,25,2
KOREA,34031,2018,5008,2
KOREA,16155,2018,641,2
KOREA,546447,2018,11977,2
KOREA,35216,2018,54,2
KOREA,9782,2018,336,2
KOREA,28451,2018,100,2
KOREA,96919,2018,2227,2
KOREA,128099,2018,570,2
KOREA,7396,2018,51,2
KOREA,2348107,2018,32834,2
KOREA,16988,2018,227,2
KOREA,512455,2018,6167,2
KOREA,388474,2018,7018,2
KOREA,23437,2018,181,2
KOREA,1638226,2018,50552,2
KOREA,21476,2018,406,2
KOREA,23184,2018,801,2
KOREA,10328,2018,1204,2
KOREA,15845,2018,857,2
KOREA,7862,2018,47,2
KOREA,39519,2018,123,2
KOREA,25328,2018,116,2
KOREA,74336,2018,3056,2
KOREA,2789395,2018,10510,2
KOREA,16568,2018,350,2
KOREA,21125,2018,364,2
KOREA,814528,2018,3694,2
KOREA,45803,2018,771,2
KOREA,14449,2018,146,2
KOREA,4447041,2018,300215,2
KOREA,30453,2018,287,2
KOREA,44940,2018,42,2
KOREA,14885,2018,64,2
KOREA,10002,2018,265,2
KOREA,60640,2018,415,2
KOREA,9032,2018,17,2
KOREA,61109,2018,254,2
KOREA,643051,2018,7737,2
KOREA,65218,2018,453,2
KOREA,14016,2018,56,2
KOREA,22729,2018,1134,2
KOREA,14434,2018,191,2
KOREA,21161,2018,517,2
KOREA,78482,2018,447,2
KOREA,44516,2018,594,2
KOREA,943759,2018,2284,2
KOREA,33398,2018,236,2
KOREA,10563,2018,57,2
KOREA,6892,2018,325,2
KOREA,25965,2018,3301,2
KOREA,223625,2018,910,2
KOREA,142820,2018,685,2
KOREA,172532,2018,2470,2
KOREA,8543,2018,16,2
KOREA,60922,2018,220,2
KOREA,33295,2018,472,2
KOREA,124561,2018,609,2
KOREA,113065,2018,1480,2
KOREA,21414,2018,126,2
KOREA,1087778,2018,7704,2
KOREA,13484,2018,0,2
KOREA,16795,2018,779,2
KOREA,19796,2018,69,2
KOREA,12129,2018,0,2
KOREA,139699,2018,3201,2
KOREA,23702,2018,2736,2
KOREA,20350,2018,46,2
KOREA,147252,2018,4088,2
KOREA,41381,2018,1777,2
KOREA,78145,2018,0,2
KOREA,1517522,2018,38690,2
KOREA,119551,2018,487,2
KOREA,26222,2018,581,2
KOREA,240127,2018,660,2
KOREA,75380,2018,0,2
KOREA,12470,2018,31,2
KOREA,10831,2018,411,2
KOREA,5037,2018,35,2
KOREA,5718766,2018,127478,2
KOREA,101605,2018,2186,2
KOREA,28404,2018,1486,2
KOREA,105853,2018,3916,2
KOREA,64093,2018,157,2
KOREA,29409,2018,289,2
KOREA,122962,2018,354,2
KOREA,3841044,2018,17735,2
KOREA,12639,2018,0,2
KOREA,18558,2018,95,2
KOREA,7547,2018,84,2
KOREA,12450,2018,69,2
KOREA,8031,2018,419,2
KOREA,9921,2018,444,2
KOREA,141137,2018,773,2
KOREA,191236,2018,9151,2
KOREA,122305,2018,61,2
KOREA,59710,2018,284,2
KOREA,59855,2018,1361,2
KOREA,174411,2018,539,2
KOREA,25841,2018,45,2
KOREA,14148,2018,152,2
KOREA,3205123,2018,74196,2
KOREA,247808,2018,7999,2
KOREA,16560,2018,521,2
KOREA,275773,2018,3989,2
KOREA,189500,2018,8343,2
KOREA,50569,2018,4133,2
KOREA,998419,2018,84732,2
KOREA,15630,2018,624,2
KOREA,31642,2018,1390,2
KOREA,10871,2018,224,2
KOREA,57803,2018,147,2
KOREA,74183,2018,1896,2
KOREA,26909,2018,426,2
KOREA,194154,2018,0,2
KOREA,37351,2018,49,2
KOREA,128589,2018,0,2
KOREA,18230,2018,370,2
KOREA,36578,2018,4190,2
KOREA,99682,2018,545,2
KOREA,13564,2018,224,2
KOREA,96593,2018,1443,2
KOREA,174364,2018,0,2
KOREA,14903,2018,0,2
KOREA,92634,2018,1976,2
KOREA,134516,2018,373,2
KOREA,13866,2018,37,2
KOREA,30243,2018,1282,2
KOREA,19557,2018,128,2
KOREA,32268,2018,496,2
KOREA,9179,2018,49,2
KOREA,85087,2018,1432,2
KOREA,9570,2018,100,2
KOREA,39971,2018,283,2
KOREA,24760,2018,2008,2
KOREA,788291,2018,11708,2
KOREA,10774,2018,53,2
KOREA,36203,2018,109,2
KOREA,13811,2018,791,2
KOREA,211855,2018,1290,2
KOREA,18548,2018,313,2
KOREA,459057,2018,1244,2
KOREA,24890,2018,0,2
KOREA,33286,2018,232,2
KOREA,49061,2018,3091,2
KOREA,31512,2018,594,2
KOREA,129343,2018,572,2
KOREA,65481,2018,4873,2
KOREA,5019,2018,29,2
KOREA,23570,2018,527,2
KOREA,62654,2018,34,2
KOREA,12733,2018,602,2
KOREA,33296,2018,777,2
KOREA,84628,2018,1350,2
KOREA,16176,2018,408,2
KOREA,12503,2018,354,2
KOREA,34580,2018,993,2
KOREA,30763,2018,986,2
KOREA,2592824,2018,28133,2
KOREA,10007,2018,288,2
KOREA,104661,2018,2591,2
KOREA,59817,2018,153,2
KOREA,10087,2018,28,2
KOREA,25378,2018,383,2
KOREA,102149,2018,1521,2
KOREA,536590,2018,5279,2
KOREA,432782,2018,10845,2
KOREA,20157,2018,352,2
KOREA,16973,2018,424,2
KOREA,15197,2018,47,2
KOREA,10982,2018,11,2
KOREA,95854,2018,413,2
KOREA,58060,2018,215,2
KOREA,14464,2018,1181,2
KOREA,9075,2018,131,2
KOREA,53798,2018,115,2
KOREA,27300,2018,853,2
KOREA,3184109,2018,116167,2
KOREA,2619160,2018,235285,2
KOREA,30463,2018,75,2
KOREA,1824892,2018,0,2
KOREA,8374,2018,69,2
KOREA,16509,2018,113,2
KOREA,58042,2018,1958,2
KOREA,182446,2018,1400,2
KOREA,56255,2018,205,2
KOREA,359297,2018,0,2
KOREA,36574,2018,570,2
KOREA,39095,2018,487,2
KOREA,5482906,2018,129482,2
KOREA,95436,2018,2500,2
KOREA,39909,2018,2692,2
KOREA,123615,2018,1707,2
KOREA,36168,2018,403,2
KOREA,19165,2018,743,2
KOREA,166772,2018,0,2
KOREA,31721,2018,1061,2
KOREA,20882,2018,121,2
KOREA,40520,2018,2581,2
KOREA,146122,2018,0,2
KOREA,65729,2018,995,2
KOREA,78813,2018,2849,2
KOREA,37060,2018,198,2
KOREA,529216,2018,4205,2
KOREA,10978,2018,10,2
KOREA,12271,2018,381,2
KOREA,8471,2018,15,2
KOREA,206094,2018,1580,2
KOREA,26387,2018,452,2
KOREA,36581,2018,309,2
KOREA,144346,2018,8690,2
KOREA,17730,2018,132,2
KOREA,43059,2018,573,2
KOREA,751497,2018,1929,2
KOREA,46850,2018,97,2
KOREA,308280,2018,1881,2
KOREA,32243,2018,970,2
KOREA,610966,2018,23220,2
KOREA,67058,2018,381,2
KOREA,56062,2018,153,2
KOREA,96703,2018,170,2
KOREA,67286,2018,2250,2
KOREA,53612,2018,0,2
KOREA,14057,2018,58,2
KOREA,41011,2018,247,2
KOREA,46198,2018,535,2
KOREA,161996,2018,802,2
KOREA,3420924,2018,17695,2
KOREA,5706064,2018,30171,2
KOREA,142320,2018,42,2
KOREA,21801,2018,1653,2
KOREA,22092,2018,530,2
KOREA,19459,2018,86,2
KOREA,30035,2018,35,2
KOREA,23923,2018,24,2
KOREA,1096327,2018,33966,2
KOREA,8891,2018,684,2
KOREA,412646,2018,958,2
KOREA,143775,2018,202,2
KOREA,11207,2018,115,2
KOREA,36399,2018,131,2
KOREA,16735,2018,47,2
KOREA,117013,2018,1605,2
KOREA,12347,2018,80,2
KOREA,130376,2018,987,2
