name,value,year,lastValue,rank
Burberry,5229.5,2013.1,5189,72
Johnson & Johnson,5227.9,2014.1,5194,76
Hyundai,5227.4,2010.2,5130.2,56
Land Rover,5226.4,2015.2,5167.7,81
MINI,5226,2017.8,5212,89
Burberry,5225.8,2016.6,5248.5,81
Salesforce.com,5224,2017,5224,83
Heineken,5223.4,2017.2,5202.2,84
Chanel,5223.4,2006.1,5156,48
Dior,5223,2018,5159.4,91
Samsung,5223,2000,5223,30
Gucci,5222.4,2002.4,5242.8,40
Jack Daniel's,5220.8,2016.2,5206.9,83
Corona,5220.6,2017.6,5146.5,87
FedEx,5219.8,2015.2,5174.9,82
Caterpillar,5219.3,2007.7,5196.4,55
Accenture,5217.7,2002.3,5205.8,40
Huawei,5216.9,2015.3,5128.6,83
Nissan,5215.8,2012.2,5092.4,65
Tiffany & Co.,5215.2,2012.2,5187.1,66
Danone,5213.5,2007.5,5174.6,53
Gucci,5213.2,2000.3,5191.8,31
Sprite,5213.1,2015.7,5234.8,82
Caterpillar,5212.8,2017.4,5126.6,86
Allianz,5212.7,2010.7,5168.6,58
MINI,5212,2017.7,5198,88
Harley-Davidson,5212,2017.9,5263,90
KFC,5209.6,2003.8,5255.4,40
Cartier,5209.4,2011.6,5138,61
Audi,5208.5,2008.5,5248.2,56
John Deere,5208,2015,5199.6,81
KFC,5207.2,2005.4,5183.4,47
Jack Daniel's,5206.9,2016.1,5193,83
DHL,5206.8,2014.4,5176.1,77
Accenture,5205.8,2002.2,5193.9,39
Visa,5204.5,2012.5,5152.4,67
Burberry,5203.1,2016.7,5225.8,82
Adobe,5202.8,2013.7,5159.4,72
Caterpillar,5202.8,2008.3,5231.2,56
Heineken,5202.2,2017.1,5181,84
Caterpillar,5202.2,2016.4,5257.9,82
adidas,5202,2008.4,5169.5,56
Gucci,5202,2002.5,5222.4,40
eBay,5200.5,2004.5,5100.4,42
Amazon,5199.8,2006.7,5129.4,49
John Deere,5199.6,2014.9,5191.2,80
Nestlé,5199.4,2006.7,5161.2,50
MINI,5198,2017.6,5184,88
John Deere,5197.4,2017.7,5138.2,89
Caterpillar,5196.4,2007.6,5173.5,54
Johnson & Johnson,5194,2014,5152.3,76
Accenture,5193.9,2002.1,5182,39
Jack Daniel's,5193,2016,5189.8,83
Gucci,5191.8,2000.2,5170.4,31
Sprite,5191.4,2015.8,5213.1,82
John Deere,5191.2,2014.8,5182.8,80
Panasonic,5190.6,2011.2,5118.8,60
Audi,5190.6,2007.6,5136.5,55
Philips,5190.5,2000.5,5248.6,31
Audi,5190.4,2009.4,5145.3,54
Jack Daniel's,5189.8,2015.9,5186.6,82
Kia,5189.6,2013.7,5120.8,73
Burberry,5189,2013,5104.3,72
Prada,5188.8,2016.4,5267.6,83
Tiffany & Co.,5187.1,2012.1,5159,65
Jack Daniel's,5186.6,2015.8,5183.4,83
Colgate,5186,2005,5160.3,46
3M,5185.9,2012.7,5110.2,69
Shell,5185.4,2017.8,5140.1,90
Starbucks,5185.4,2013.8,5087.1,75
Harley-Davidson,5184.8,2014.6,5116,79
MINI,5184,2017.5,5170,87
Hermès,5183.8,2010.7,5126.4,59
Jack Daniel's,5183.4,2015.7,5180.2,83
KFC,5183.4,2005.3,5159.6,47
L'Oréal,5183.2,2002.2,5131.1,40
John Deere,5182.8,2014.7,5174.4,80
Accenture,5182,2002,5182,39
Gucci,5181.6,2002.6,5202,40
Heineken,5181,2017,5175.2,84
Burberry,5180.4,2016.8,5203.1,82
PayPal,5180.4,2016.6,5123.5,82
Prada,5180.3,2012.7,5050.4,70
Jack Daniel's,5180.2,2015.6,5177,83
Jack Daniel's,5177,2015.5,5173.8,83
DHL,5176.1,2014.3,5145.4,77
Spotify,5176,2018,5176,92
Heineken,5175.2,2016.9,5169.4,82
FedEx,5174.9,2015.1,5130,81
Danone,5174.6,2007.4,5135.7,53
John Deere,5174.4,2014.6,5166,80
Caterpillar,5174.4,2008.4,5202.8,57
Jack Daniel's,5173.8,2015.4,5170.6,83
Caterpillar,5173.5,2007.5,5150.6,54
Jack Daniel's,5170.6,2015.3,5167.4,84
Gucci,5170.4,2000.1,5149,31
MINI,5170,2017.4,5156,87
Sprite,5169.7,2015.9,5191.4,83
adidas,5169.5,2008.3,5137,57
Heineken,5169.4,2016.8,5163.6,83
Audi,5168.8,2008.6,5208.5,56
John Deere,5168.7,2015.1,5208,82
Allianz,5168.6,2010.6,5124.5,58
Land Rover,5167.7,2015.1,5109,83
Jack Daniel's,5167.4,2015.2,5164.2,83
John Deere,5166,2014.5,5157.6,78
Banco Santander,5165.4,2013.7,5093.2,74
Zara,5165,2007,5072,52
Jack Daniel's,5164.2,2015.1,5161,84
KFC,5163.8,2003.9,5209.6,40
Heineken,5163.6,2016.7,5157.8,83
Shell,5161.5,2012.5,5086.8,68
Gucci,5161.2,2002.7,5181.6,40
Nestlé,5161.2,2006.6,5123,49
Harley-Davidson,5161,2018,5212,93
Jack Daniel's,5161,2015,5133.3,82
Colgate,5160.3,2004.9,5134.6,44
KFC,5159.6,2005.2,5135.8,47
Dior,5159.4,2017.9,5095.8,91
Adobe,5159.4,2013.6,5116,72
Tiffany & Co.,5159,2012,5092.9,64
Heineken,5157.8,2016.6,5152,83
Burberry,5157.7,2016.9,5180.4,83
John Deere,5157.6,2014.4,5149.2,78
Shell,5157.6,2015.4,5250.7,84
Chanel,5156,2006,5118.2,48
MINI,5156,2017.3,5142,85
Mastercard,5154.5,2014.5,5075.2,79
Visa,5152.4,2012.4,5100.3,67
Johnson & Johnson,5152.3,2013.9,5110.6,76
Heineken,5152,2016.5,5146.2,82
Caterpillar,5151,2010.5,5061.6,57
Caterpillar,5150.6,2007.4,5127.7,54
John Deere,5149.2,2014.3,5140.8,78
Gucci,5149,2000,5149,31
Porsche,5149,2012,5092.1,65
Sprite,5148,2016,5169.7,84
Caterpillar,5146.5,2016.5,5202.2,83
Corona,5146.5,2017.5,5072.4,88
Heineken,5146.2,2016.4,5140.4,84
Caterpillar,5146,2008.5,5174.4,57
DHL,5145.4,2014.2,5114.7,77
Audi,5145.3,2009.3,5100.2,54
MINI,5142,2017.2,5128,85
Ferrari,5141.2,2017.3,5052.8,86
Gucci,5140.8,2002.8,5161.2,40
John Deere,5140.8,2014.2,5132.4,78
Heineken,5140.4,2016.3,5134.6,84
Shell,5140.1,2017.7,5094.8,90
Philips,5139.5,2004.5,4987.2,43
John Deere,5138.2,2017.6,5079,89
Cartier,5138,2011.5,5066.6,61
adidas,5137,2008.2,5104.5,57
Audi,5136.5,2007.5,5082.4,55
KFC,5135.8,2005.1,5112,47
Danone,5135.7,2007.3,5096.8,53
Burberry,5135,2017,5157.7,85
Heineken,5134.6,2016.2,5128.8,84
Colgate,5134.6,2004.8,5108.9,44
Jack Daniel's,5133.3,2014.9,5105.6,81
Philips,5132.4,2000.6,5190.5,31
John Deere,5132.4,2014.1,5124,77
L'Oréal,5131.1,2002.1,5079,40
Hyundai,5130.2,2010.1,5033,56
FedEx,5130,2015,5058.4,83
John Deere,5129.4,2015.2,5168.7,84
Amazon,5129.4,2006.6,5059,50
Audi,5129.1,2008.7,5168.8,56
Heineken,5128.8,2016.1,5123,84
Huawei,5128.6,2015.2,5040.3,85
MINI,5128,2017.1,5114,85
Caterpillar,5127.7,2007.3,5104.8,54
Caterpillar,5126.6,2017.3,5040.4,87
Hermès,5126.4,2010.6,5069,59
Allianz,5124.5,2010.5,5080.4,58
John Deere,5124,2014,5098.1,77
PayPal,5123.5,2016.5,5066.6,84
Heineken,5123,2016,5092.9,85
Nestlé,5123,2006.5,5084.8,49
Kia,5120.8,2013.6,5052,73
Burberry,5120.4,2017.1,5135,86
Gucci,5120.4,2002.9,5140.8,40
Panasonic,5118.8,2011.1,5047,60
Chanel,5118.2,2005.9,5080.4,48
KFC,5118,2004,5163.8,41
Caterpillar,5117.6,2008.6,5146,57
Sprite,5117.4,2016.1,5148,85
KFC,5117.4,2004.1,5118,41
KFC,5116.8,2004.2,5117.4,41
KFC,5116.2,2004.3,5116.8,42
Adobe,5116,2013.5,5072.6,72
Harley-Davidson,5116,2014.5,5047.2,80
KFC,5115.6,2004.4,5116.2,42
KFC,5115,2004.5,5115.6,44
DHL,5114.7,2014.1,5084,78
KFC,5114.4,2004.6,5115,44
MINI,5114,2017,5101.2,86
KFC,5113.8,2004.7,5114.4,44
KFC,5113.2,2004.8,5113.8,45
KFC,5112.6,2004.9,5113.2,45
KFC,5112,2005,5112.6,47
Johnson & Johnson,5110.6,2013.8,5068.9,76
3M,5110.2,2012.6,5034.5,69
Prada,5110,2016.5,5188.8,85
Land Rover,5109,2015,5045.4,84
Colgate,5108.9,2004.7,5083.2,45
Burberry,5105.8,2017.2,5120.4,86
Jack Daniel's,5105.6,2014.8,5077.9,81
Caterpillar,5104.8,2007.2,5081.9,53
adidas,5104.5,2008.1,5072,57
Burberry,5104.3,2012.9,5019.6,71
MINI,5101.2,2016.9,5088.4,84
eBay,5100.4,2004.4,5000.3,43
Visa,5100.3,2012.3,5048.2,67
Audi,5100.2,2009.2,5055.1,54
Gucci,5100,2003,5120.4,41
John Deere,5098.1,2013.9,5072.2,77
Danone,5096.8,2007.2,5057.9,54
Gucci,5095.8,2004.2,4905.4,42
Dior,5095.8,2017.8,5032.2,91
Shell,5094.8,2017.6,5049.5,90
Nintendo,5094.5,2013.5,5292.8,73
Banco Santander,5093.2,2013.6,5021,74
Tiffany & Co.,5092.9,2011.9,5026.8,62
Heineken,5092.9,2015.9,5062.8,84
Nissan,5092.4,2012.1,4969,66
Porsche,5092.1,2011.9,5035.2,63
Burberry,5091.2,2017.3,5105.8,88
Caterpillar,5090.8,2016.6,5146.5,84
John Deere,5090.1,2015.3,5129.4,85
Audi,5089.4,2008.8,5129.1,55
Caterpillar,5089.2,2008.7,5117.6,57
MINI,5088.4,2016.8,5075.6,84
Banco Santander,5088,2011,5063.8,60
Starbucks,5087.1,2013.7,4988.8,75
Shell,5086.8,2012.4,5012.1,68
Sprite,5086.8,2016.2,5117.4,85
Nestlé,5084.8,2006.4,5046.6,49
DHL,5084,2014,5084,78
Colgate,5083.2,2004.6,5057.5,45
Audi,5082.4,2007.4,5028.3,55
Caterpillar,5081.9,2007.1,5059,53
Allianz,5080.4,2010.4,5036.3,57
Chanel,5080.4,2005.8,5042.6,48
John Deere,5079,2017.5,5019.8,89
L'Oréal,5079,2002,5079,40
Jack Daniel's,5077.9,2014.7,5050.2,81
Burberry,5076.6,2017.4,5091.2,88
MINI,5075.6,2016.7,5062.8,84
Mastercard,5075.2,2014.4,4995.9,79
Philips,5074.3,2000.7,5132.4,31
Adobe,5072.6,2013.4,5029.2,73
Corona,5072.4,2017.4,4998.3,89
John Deere,5072.2,2013.8,5046.3,77
Zara,5072,2006.9,4979,51
adidas,5072,2008,5041.5,57
Hermès,5069,2010.5,5011.6,59
Johnson & Johnson,5068.9,2013.7,5027.2,76
Cartier,5066.6,2011.4,4995.2,61
PayPal,5066.6,2016.4,5009.7,85
Shell,5064.5,2015.5,5157.6,84
Banco Santander,5063.8,2010.9,5039.6,60
MINI,5062.8,2016.6,5050,85
Heineken,5062.8,2015.8,5032.7,84
Burberry,5062,2017.5,5076.6,90
Caterpillar,5061.6,2010.4,4972.2,58
Gucci,5061.5,2003.1,5100,41
Caterpillar,5060.8,2008.8,5089.2,56
Amazon,5059,2006.5,4988.6,50
Caterpillar,5059,2007,5011.1,53
FedEx,5058.4,2014.9,4986.8,82
Danone,5057.9,2007.1,5019,54
Colgate,5057.5,2004.5,5031.8,45
Banco Santander,5056.3,2011.1,5088,61
Sprite,5056.2,2016.3,5086.8,85
Audi,5055.1,2009.1,5010,54
Ferrari,5052.8,2017.2,4964.4,87
Kia,5052,2013.5,4983.2,74
John Deere,5050.8,2015.4,5090.1,85
Prada,5050.4,2012.6,4920.5,70
Jack Daniel's,5050.2,2014.6,5022.5,81
MINI,5050,2016.5,5037.2,86
Audi,5049.7,2008.9,5089.4,55
Shell,5049.5,2017.5,5004.2,91
Visa,5048.2,2012.2,4996.1,67
Burberry,5047.4,2017.6,5062,91
Harley-Davidson,5047.2,2014.4,4978.4,80
Panasonic,5047,2011,4977.4,61
Nestlé,5046.6,2006.3,5008.4,49
John Deere,5046.3,2013.7,5020.4,77
Land Rover,5045.4,2014.9,4981.8,83
Chanel,5042.6,2005.7,5004.8,48
adidas,5041.5,2007.9,5011,56
Caterpillar,5040.4,2017.2,4954.2,88
Huawei,5040.3,2015.1,4952,85
Banco Santander,5039.6,2010.8,5015.4,60
MINI,5037.2,2016.4,5024.4,86
Allianz,5036.3,2010.3,4992.2,57
Porsche,5035.2,2011.8,4978.3,62
Caterpillar,5035.1,2016.7,5090.8,85
3M,5034.5,2012.5,4958.8,69
Hyundai,5033,2010,4990.1,56
Burberry,5032.8,2017.7,5047.4,91
Heineken,5032.7,2015.7,5002.6,84
Caterpillar,5032.4,2008.9,5060.8,56
Dior,5032.2,2017.7,4968.6,92
Colgate,5031.8,2004.4,5006.1,44
Prada,5031.2,2016.6,5110,86
Adobe,5029.2,2013.3,4985.8,73
Audi,5028.3,2007.3,4974.2,55
Johnson & Johnson,5027.2,2013.6,4985.5,75
Tiffany & Co.,5026.8,2011.8,4960.7,63
Sprite,5025.6,2016.4,5056.2,87
Banco Santander,5024.6,2011.2,5056.3,61
MINI,5024.4,2016.3,5011.6,86
Gucci,5023,2003.2,5061.5,41
Jack Daniel's,5022.5,2014.5,4994.8,81
Banco Santander,5021,2013.5,4948.8,75
John Deere,5020.4,2013.6,4994.5,76
John Deere,5019.8,2017.4,4960.6,90
Burberry,5019.6,2012.8,4934.9,71
Danone,5019,2007,4980.9,54
Burberry,5018.2,2017.8,5032.8,92
Philips,5016.2,2000.8,5074.3,31
Banco Santander,5015.4,2010.7,4991.2,60
Shell,5012.1,2012.3,4937.4,68
Hermès,5011.6,2010.4,4954.2,59
MINI,5011.6,2016.2,4998.8,86
John Deere,5011.5,2015.5,5050.8,85
Caterpillar,5011.1,2006.9,4963.2,52
adidas,5011,2007.8,4980.5,56
Audi,5010,2009,5049.7,54
PayPal,5009.7,2016.3,4952.8,87
Nestlé,5008.4,2006.2,4970.2,49
Colgate,5006.1,2004.3,4980.4,43
Chanel,5004.8,2005.6,4967,48
Shell,5004.2,2017.4,4958.9,91
Caterpillar,5004,2009,5032.4,55
Burberry,5003.6,2017.9,5018.2,92
Heineken,5002.6,2015.6,4972.5,84
eBay,5000.3,2004.3,4900.2,44
MINI,4998.8,2016.1,4986,86
Corona,4998.3,2017.3,4924.2,89
Visa,4996.1,2012.1,4944,67
Mastercard,4995.9,2014.3,4916.6,79
Cartier,4995.2,2011.3,4923.8,61
Sprite,4995,2016.5,5025.6,87
Jack Daniel's,4994.8,2014.4,4967.1,81
John Deere,4994.5,2013.5,4968.6,76
Banco Santander,4992.9,2011.3,5024.6,62
Allianz,4992.2,2010.2,4948.1,57
Harley-Davidson,4991.4,2008.8,5318.6,57
Banco Santander,4991.2,2010.6,4967,60
Hyundai,4990.1,2009.9,4947.2,55
Burberry,4989,2018,5003.6,94
Starbucks,4988.8,2013.6,4890.5,77
Amazon,4988.6,2006.4,4918.2,50
Philips,4987.2,2004.4,4834.9,45
FedEx,4986.8,2014.8,4915.2,82
MINI,4986,2016,4911.7,86
Adobe,4985.8,2013.2,4942.4,73
Johnson & Johnson,4985.5,2013.5,4943.8,77
Gucci,4984.5,2003.3,5023,41
Kia,4983.2,2013.4,4914.4,74
Land Rover,4981.8,2014.8,4918.2,83
Danone,4980.9,2006.9,4942.8,53
adidas,4980.5,2007.7,4950,56
Colgate,4980.4,2004.2,4954.7,43
Caterpillar,4979.4,2016.8,5035.1,85
Zara,4979,2006.8,4886,51
Harley-Davidson,4978.4,2014.3,4909.6,80
Porsche,4978.3,2011.7,4921.4,62
Panasonic,4977.4,2010.9,4907.8,61
Audi,4974.2,2007.2,4920.1,55
Caterpillar,4974,2009.1,5004,55
Heineken,4972.5,2015.5,4942.4,86
John Deere,4972.2,2015.6,5011.5,85
Caterpillar,4972.2,2010.3,4882.8,58
Shell,4971.4,2015.6,5064.5,86
Nestlé,4970.2,2006.1,4932,49
Nissan,4969,2012,4854,66
John Deere,4968.6,2013.4,4942.7,75
Dior,4968.6,2017.6,4905,92
Jack Daniel's,4967.1,2014.3,4939.4,81
Banco Santander,4967,2010.5,4942.8,60
Chanel,4967,2005.5,4929.2,48
Sprite,4964.4,2016.6,4995,87
Ferrari,4964.4,2017.1,4876,87
Caterpillar,4963.2,2006.8,4915.3,52
Banco Santander,4961.2,2011.4,4992.9,62
Tiffany & Co.,4960.7,2011.7,4894.6,63
John Deere,4960.6,2017.3,4901.4,90
Shell,4958.9,2017.3,4913.6,91
3M,4958.8,2012.4,4883.1,69
Philips,4958.1,2000.9,5016.2,31
Colgate,4954.7,2004.1,4929,42
Hermès,4954.2,2010.3,4896.8,59
Caterpillar,4954.2,2017.1,4868,88
PayPal,4952.8,2016.2,4895.9,87
Prada,4952.4,2016.7,5031.2,86
Huawei,4952,2015,4888.1,85
adidas,4950,2007.6,4919.5,56
Banco Santander,4948.8,2013.4,4876.6,76
Allianz,4948.1,2010.1,4904,57
Hyundai,4947.2,2009.8,4904.3,55
Gucci,4946,2003.4,4984.5,41
Visa,4944,2012,4897.4,67
Caterpillar,4944,2009.2,4974,55
Johnson & Johnson,4943.8,2013.4,4902.1,77
Banco Santander,4942.8,2010.4,4918.6,60
Danone,4942.8,2006.8,4904.7,53
John Deere,4942.7,2013.3,4916.8,74
Heineken,4942.4,2015.4,4912.3,86
Adobe,4942.4,2013.1,4899,73
Jack Daniel's,4939.4,2014.2,4911.7,79
Shell,4937.4,2012.2,4862.7,68
Burberry,4934.9,2012.7,4850.2,71
Sprite,4933.8,2016.7,4964.4,87
John Deere,4932.9,2015.7,4972.2,85
Nestlé,4932,2006,4913.2,49
Banco Santander,4929.5,2011.5,4961.2,62
Chanel,4929.2,2005.4,4891.4,48
Colgate,4929,2004,4904.7,42
Corona,4924.2,2017.2,4850.1,89
Cartier,4923.8,2011.2,4852.4,62
Caterpillar,4923.7,2016.9,4979.4,85
Porsche,4921.4,2011.6,4864.5,62
Prada,4920.5,2012.5,4790.6,70
Audi,4920.1,2007.1,4866,55
adidas,4919.5,2007.5,4889,56
Banco Santander,4918.6,2010.3,4894.4,60
Land Rover,4918.2,2014.7,4854.6,82
Amazon,4918.2,2006.3,4847.8,50
John Deere,4916.8,2013.2,4890.9,74
Mastercard,4916.6,2014.2,4837.3,80
Caterpillar,4915.3,2006.7,4867.4,51
FedEx,4915.2,2014.7,4843.6,83
Kia,4914.4,2013.3,4845.6,75
Caterpillar,4914,2009.3,4944,55
Shell,4913.6,2017.2,4868.3,90
Nestlé,4913.2,2005.9,4894.4,49
Heineken,4912.3,2015.3,4882.2,86
MINI,4911.7,2015.9,4837.4,85
Jack Daniel's,4911.7,2014.1,4884,79
Harley-Davidson,4909.6,2014.2,4840.8,81
Dior,4909,2016,4909,87
Panasonic,4907.8,2010.8,4838.2,61
Gucci,4907.5,2003.5,4946,41
Gucci,4905.4,2004.1,4715,43
Dior,4905,2017.5,4841.4,92
Colgate,4904.7,2003.9,4880.4,41
Danone,4904.7,2006.7,4866.6,52
Hyundai,4904.3,2009.7,4861.4,55
Allianz,4904,2010,4796.7,57
Sprite,4903.2,2016.8,4933.8,86
Johnson & Johnson,4902.1,2013.3,4860.4,76
John Deere,4901.4,2017.2,4842.2,91
eBay,4900.2,2004.2,4800.1,44
Philips,4900,2001,4958.1,37
Adobe,4899,2013,4864.8,73
Banco Santander,4897.8,2011.6,4929.5,63
Visa,4897.4,2011.9,4850.8,64
Hermès,4896.8,2010.2,4839.4,58
Nintendo,4896.2,2013.6,5094.5,78
PayPal,4895.9,2016.1,4839,87
Tiffany & Co.,4894.6,2011.6,4828.5,64
Banco Santander,4894.4,2010.2,4870.2,59
Nestlé,4894.4,2005.8,4875.6,49
John Deere,4893.6,2015.8,4932.9,85
Chanel,4891.4,2005.3,4853.6,48
John Deere,4890.9,2013.1,4865,74
Starbucks,4890.5,2013.5,4792.2,78
adidas,4889,2007.4,4858.5,56
Huawei,4888.1,2014.9,4824.2,84
Zara,4886,2006.7,4793,53
Jack Daniel's,4884,2014,4859.8,79
Caterpillar,4884,2009.4,4914,55
3M,4883.1,2012.3,4807.4,69
Caterpillar,4882.8,2010.2,4793.4,60
Heineken,4882.2,2015.2,4852.1,86
Colgate,4880.4,2003.8,4856.1,41
Shell,4878.3,2015.7,4971.4,86
Dior,4876.8,2016.1,4909,88
Banco Santander,4876.6,2013.3,4804.4,77
Ferrari,4876,2017,NA,87
Nestlé,4875.6,2005.7,4856.8,49
Prada,4873.6,2016.8,4952.4,87
Sprite,4872.6,2016.9,4903.2,86
Banco Santander,4870.2,2010.1,4846,58
Gucci,4869,2003.6,4907.5,41
Shell,4868.3,2017.1,4823,89
Caterpillar,4868,2017,4923.7,88
Caterpillar,4867.4,2006.6,4819.5,51
Danone,4866.6,2006.6,4828.5,52
Philips,4866.1,2001.1,4900,37
Banco Santander,4866.1,2011.7,4897.8,64
Audi,4866,2007,4795.9,55
John Deere,4865,2013,4800.6,74
Adobe,4864.8,2012.9,4830.6,72
Porsche,4864.5,2011.5,4807.6,63
Shell,4862.7,2012.1,4788,68
Hyundai,4861.4,2009.6,4818.5,55
Johnson & Johnson,4860.4,2013.2,4818.7,75
Jack Daniel's,4859.8,2013.9,4835.6,78
adidas,4858.5,2007.3,4828,56
Nestlé,4856.8,2005.6,4838,49
Colgate,4856.1,2003.7,4831.8,41
Land Rover,4854.6,2014.6,4791,82
John Deere,4854.3,2015.9,4893.6,86
Nissan,4854,2011.9,4739,65
Caterpillar,4854,2009.5,4884,55
Chanel,4853.6,2005.2,4815.8,48
Cartier,4852.4,2011.1,4781,62
Heineken,4852.1,2015.1,4822,86
Visa,4850.8,2011.8,4804.2,64
Burberry,4850.2,2012.6,4765.5,71
Corona,4850.1,2017.1,4776,90
Amazon,4847.8,2006.2,4777.4,50
Banco Santander,4846,2010,4846,58
Hyundai,4846,2008,4806.7,58
Kia,4845.6,2013.2,4776.8,76
Dior,4844.6,2016.2,4876.8,88
FedEx,4843.6,2014.6,4772,83
John Deere,4842.2,2017.1,4783,91
Johnnie Walker,4842,2014,4832.3,80
Sprite,4842,2017,4872.6,89
Dior,4841.4,2017.4,4777.8,92
Harley-Davidson,4840.8,2014.1,4772,80
Hermès,4839.4,2010.1,4782,59
PayPal,4839,2016,4780.2,88
Panasonic,4838.2,2010.7,4768.6,61
Nestlé,4838,2005.5,4819.2,49
MINI,4837.4,2015.8,4763.1,86
Mastercard,4837.3,2014.1,4758,81
Jack Daniel's,4835.6,2013.8,4811.4,78
Philips,4834.9,2004.3,4682.6,45
Banco Santander,4834.4,2011.8,4866.1,65
Johnnie Walker,4832.3,2013.9,4822.6,79
Philips,4832.2,2001.2,4866.1,37
Colgate,4831.8,2003.6,4807.5,42
Sprite,4831.1,2017.1,4842,92
Adobe,4830.6,2012.8,4796.4,72
Gucci,4830.5,2003.7,4869,42
Danone,4828.5,2006.5,4790.4,51
Tiffany & Co.,4828.5,2011.5,4762.4,64
adidas,4828,2007.2,4797.5,56
Huawei,4824.2,2014.8,4760.3,84
Caterpillar,4824,2009.6,4854,56
Shell,4823,2017,4800.6,90
Johnnie Walker,4822.6,2013.8,4812.9,79
Heineken,4822,2015,4761.9,86
Hyundai,4821.8,2008.1,4846,58
Sprite,4820.2,2017.2,4831.1,92
Caterpillar,4819.5,2006.5,4771.6,52
Nestlé,4819.2,2005.4,4800.4,49
Johnson & Johnson,4818.7,2013.1,4777,75
Hyundai,4818.5,2009.5,4775.6,56
Chanel,4815.8,2005.1,4778,48
John Deere,4815,2016,4854.3,89
Johnnie Walker,4812.9,2013.7,4803.2,78
Dior,4812.4,2016.3,4844.6,88
Prada,4812,2018,4802.4,95
Johnnie Walker,4811.8,2014.1,4842,82
John Deere,4811.8,2016.1,4815,89
Jack Daniel's,4811.4,2013.7,4787.2,79
Sprite,4809.3,2017.3,4820.2,92
John Deere,4808.6,2016.2,4811.8,89
Porsche,4807.6,2011.4,4750.7,63
Colgate,4807.5,2003.5,4783.2,42
3M,4807.4,2012.2,4731.7,69
Hyundai,4806.7,2007.9,4767.4,57
John Deere,4805.4,2016.3,4808.6,89
Banco Santander,4804.4,2013.2,4732.2,77
Visa,4804.2,2011.7,4757.6,65
Johnnie Walker,4803.2,2013.6,4793.5,79
Banco Santander,4802.7,2011.9,4834.4,66
Prada,4802.4,2017.9,4792.8,93
John Deere,4802.2,2016.4,4805.4,88
John Deere,4800.6,2012.9,4736.2,73
Shell,4800.6,2016.9,4778.2,87
Nestlé,4800.4,2005.3,4781.6,49
eBay,4800.1,2004.1,4700,44
John Deere,4799,2016.5,4802.2,88
Sprite,4798.4,2017.4,4809.3,93
Philips,4798.3,2001.3,4832.2,37
Hyundai,4797.6,2008.2,4821.8,58
adidas,4797.5,2007.1,4767,56
Allianz,4796.7,2009.9,4689.4,56
Adobe,4796.4,2012.7,4762.2,72
Audi,4795.9,2006.9,4725.8,54
John Deere,4795.8,2016.6,4799,88
Prada,4794.8,2016.9,4873.6,88
Caterpillar,4794,2009.7,4824,56
Johnnie Walker,4793.5,2013.5,4783.8,79
Caterpillar,4793.4,2010.1,4704,60
Zara,4793,2006.6,4700,53
Prada,4792.8,2017.8,4783.2,93
John Deere,4792.6,2016.7,4795.8,88
Starbucks,4792.2,2013.4,4693.9,78
Gucci,4792,2003.8,4830.5,42
Land Rover,4791,2014.5,4727.4,82
Prada,4790.6,2012.4,4660.7,70
Danone,4790.4,2006.4,4752.3,51
John Deere,4789.4,2016.8,4792.6,88
Shell,4788,2012,4757.5,68
Sprite,4787.5,2017.5,4798.4,93
Jack Daniel's,4787.2,2013.6,4763,80
John Deere,4786.2,2016.9,4789.4,89
Shell,4785.2,2015.8,4878.3,87
Johnnie Walker,4783.8,2013.4,4774.1,79
Colgate,4783.2,2003.4,4758.9,42
Prada,4783.2,2017.7,4773.6,93
John Deere,4783,2017,4786.2,91
Hermès,4782,2010,4763.6,59
Nestlé,4781.6,2005.2,4762.8,49
Johnnie Walker,4781.6,2014.2,4811.8,82
Cartier,4781,2011,4708.1,62
PayPal,4780.2,2015.9,4721.4,87
Dior,4780.2,2016.4,4812.4,89
Shell,4778.2,2016.8,4755.8,89
Chanel,4778,2005,4741.8,48
Dior,4777.8,2017.3,4714.2,93
Amazon,4777.4,2006.1,4707,50
Johnson & Johnson,4777,2013,4737.1,75
Kia,4776.8,2013.1,4708,76
Sprite,4776.6,2017.6,4787.5,93
Corona,4776,2017,4749.3,92
Hyundai,4775.6,2009.4,4732.7,56
Johnnie Walker,4774.1,2013.3,4764.4,78
Prada,4773.6,2017.6,4764,94
Hyundai,4773.4,2008.3,4797.6,58
FedEx,4772,2014.5,4700.4,83
Harley-Davidson,4772,2014,4717.8,81
Caterpillar,4771.6,2006.4,4723.7,52
Banco Santander,4771,2012,4802.7,69
Panasonic,4768.6,2010.6,4699,61
Hyundai,4767.4,2007.8,4728.1,57
adidas,4767,2007,4719.3,56
Sprite,4765.7,2017.7,4776.6,94
Burberry,4765.5,2012.5,4680.8,71
Johnnie Walker,4764.4,2013.2,4754.7,78
Philips,4764.4,2001.4,4798.3,37
Caterpillar,4764,2009.8,4794,56
Prada,4764,2017.5,4754.4,94
Hermès,4763.6,2009.9,4745.2,57
MINI,4763.1,2015.7,4688.8,87
Jack Daniel's,4763,2013.5,4738.8,80
Nestlé,4762.8,2005.1,4744,49
Tiffany & Co.,4762.4,2011.4,4696.3,64
Adobe,4762.2,2012.6,4728,72
Heineken,4761.9,2014.9,4701.8,85
Huawei,4760.3,2014.7,4696.4,84
